1000,0.00056,0.483
10000,0.031982,0.5022
100000,3.94909,0.4997
300000,58.0705,0.50173
1000,0.00048,0.53
10000,0.032102,0.5065
100000,3.92551,0.49964
300000,57.7526,0.49917
1000,0.000235,0.533
10000,0.030664,0.4949
100000,4.02238,0.50131
300000,59.3238,0.49983
1000,0.000243,0.509
10000,0.031529,0.5033
100000,4.05813,0.50099
300000,59.5992,0.500017
1000,0.000336,0.507
10000,0.031776,0.4977
100000,4.01739,0.49968
300000,62.7327,0.501077
